n	part.num	weight	lambda	dist.1	dist.2	dist.3	dist.4	dist.5
58	19	0.0126448894	0.17523	0.11651	0.10226	0.1092	0.10895	0.11108
58	20	0.0126448894	0.1757	0.10289	0.10772	0.10962	0.10465	0.11656
58	21	0.0101159115	0.15799	0.10753	0.10878	0.10459	0.11173	0.10471
58	22	0.009483667	0.15057	0.10718	0.1104	0.11182	0.1065	0.11335
58	23	0.009483667	0.20599	0.11721	0.10964	0.11002	0.10952	0.11256
58	24	0.0126448894	0.16514	0.10476	0.11632	0.11636	0.10731	0.11427
58	25	0.0063224447	0.20319	0.11668	0.11548	0.10757	0.10982	0.11178
58	26	0.0126448894	0.09628	0.124	0.10972	0.12661	0.12549	0.10592
58	27	0.0084299262	0.14981	0.10672	0.11479	0.11592	0.11254	0.1072
58	28	0.0084299262	0.22255	0.10782	0.1166	0.10726	0.11254	0.11423
58	29	0.0126448894	0.13934	0.11362	0.10726	0.11643	0.1093	0.1148
58	30	0.0101159115	0.12183	0.11603	0.109	0.10928	0.11313	0.1074
58	31	0.0126448894	0.20763	0.11182	0.11295	0.11399	0.1104	0.1099
58	32	0.0126448894	0.1225	0.10789	0.10917	0.10771	0.11667	0.10985
58	33	0.0126448894	0.12503	0.10662	0.11293	0.10314	0.10984	0.11042
58	34	0.0126448894	0.18927	0.11078	0.12337	0.11741	0.11277	0.11014
58	35	0.0126448894	0.22107	0.1161	0.10809	0.11235	0.11536	0.11521
58	36	0.0126448894	0.14519	0.11052	0.10872	0.10968	0.10229	0.11628
58	37	0.0126448894	0.1225	0.10789	0.10917	0.10771	0.11667	0.10985
58	38	0.009483667	0.20214	0.11031	0.11076	0.11149	0.11638	0.11113
58	39	0.0126448894	0.17239	0.11072	0.11651	0.10817	0.09991	0.10991
58	40	0	0.26162	0.11526	0.11893	0.11927	0.11241	0.11657
58	41	0.0126448894	0.16599	0.10694	0.10732	0.11002	0.11833	0.10403
58	42	0.0101159115	0.14301	0.10051	0.10529	0.10546	0.11299	0.10738
58	43	0.0126448894	0.23958	0.10928	0.10922	0.10749	0.12264	0.11381
58	44	0.009483667	0.15306	0.10672	0.10614	0.10285	0.11138	0.11323
58	45	0.009483667	0.17786	0.1104	0.11988	0.11025	0.10762	0.10948
58	46	0.0126448894	0.20344	0.11827	0.1132	0.11124	0.11282	0.11487
58	47	0	0.25687	0.11138	0.11533	0.11628	0.11133	0.11863
58	48	0.0101159115	0.25407	0.12246	0.1132	0.11688	0.10811	0.1138
58	49	0.0075869336	0.2229	0.10453	0.11088	0.11421	0.1128	0.11582
58	50	0.0126448894	0.20071	0.11047	0.1095	0.11353	0.10961	0.10379
58	51	0.0126448894	0.21916	0.10826	0.10836	0.10607	0.1155	0.12491
58	52	0.0126448894	0.14418	0.10193	0.10935	0.11456	0.11032	0.11484
58	53	0.0126448894	0.21227	0.11147	0.11007	0.10995	0.1071	0.10444
58	54	0.0126448894	0.14998	0.10635	0.10639	0.11407	0.10273	0.10921
58	55	0.0126448894	0.17072	0.1118	0.11418	0.10541	0.11477	0.11101
58	56	0.0084299262	0.23022	0.11161	0.12054	0.11379	0.10883	0.1095
58	57	0.0126448894	0.13107	0.11417	0.1191	0.10493	0.11558	0.10939
58	58	0.0126448894	0.15079	0.11044	0.10251	0.10955	0.10468	0.10889
58	59	0.0063224447	0.21133	0.11471	0.10909	0.10754	0.12118	0.11072
58	60	0.0126448894	0.18891	0.10881	0.10727	0.1145	0.11403	0.1077
58	61	0.0126448894	0.1005	0.10788	0.12022	0.11008	0.11102	0.12052
58	62	0.0126448894	0.19496	0.11547	0.11431	0.11293	0.10855	0.10771
58	63	0.0084299262	0.12319	0.11648	0.10678	0.11037	0.10866	0.11
58	64	0.0063224447	0.20919	0.11447	0.11154	0.11607	0.1184	0.11009
58	65	0.0126448894	0.19172	0.10783	0.11416	0.10948	0.11165	0.12628
58	66	0.0126448894	0.17012	0.10485	0.10741	0.11338	0.10537	0.10853
58	67	0.0084299262	0.23022	0.11161	0.12054	0.11379	0.10883	0.1095
58	68	0	0.277	0.12032	0.11132	0.11322	0.12348	0.11294
58	69	0.0084299262	0.21001	0.11211	0.10424	0.10193	0.11994	0.11444
58	70	0.009483667	0.18248	0.10637	0.1118	0.10419	0.12044	0.10276
58	71	0.0126448894	0.13934	0.11362	0.10726	0.11643	0.1093	0.1148
58	72	0.0126448894	0.17048	0.11003	0.10749	0.10792	0.11345	0.10292
58	73	0.0101159115	0.18928	0.10567	0.11149	0.10217	0.1037	0.1068
58	74	0.0084299262	0.22017	0.11464	0.11049	0.10545	0.11318	0.11149
58	75	0.0126448894	0.13699	0.11657	0.10983	0.11801	0.11635	0.11157
58	76	0.0084299262	0.14007	0.10827	0.11744	0.11346	0.11351	0.10961
58	77	0.009483667	0.18729	0.1123	0.10385	0.11534	0.10615	0.10992
58	78	0.0084299262	0.16682	0.1078	0.10867	0.09772	0.11155	0.11257
58	79	0.0126448894	0.12371	0.11354	0.11336	0.10519	0.11258	0.118
58	80	0.0042149631	0.23308	0.11141	0.11218	0.11668	0.11503	0.11095
58	81	0.0126448894	0.15433	0.11556	0.10831	0.10725	0.10664	0.11328
58	82	0.0126448894	0.17175	0.11075	0.10936	0.10706	0.10626	0.10614
58	83	0	0.27886	0.12165	0.11302	0.13002	0.12327	0.1268
58	84	0.0084299262	0.22017	0.11464	0.11049	0.10545	0.11318	0.11149
58	85	0.0126448894	0.15694	0.12346	0.10431	0.11483	0.11393	0.10878
58	86	0.009483667	0.14509	0.11455	0.11105	0.11047	0.11842	0.10447
58	87	0	0.23066	0.11365	0.11304	0.12264	0.11366	0.11232
58	88	0.0126448894	0.17844	0.10301	0.10608	0.11083	0.11767	0.10432
58	89	0.009483667	0.18248	0.10637	0.1118	0.10419	0.12044	0.10276
58	90	0.009483667	0.15469	0.11225	0.10956	0.09857	0.11885	0.10861
58	91	0.0084299262	0.21567	0.11233	0.11821	0.1118	0.10587	0.10786
58	92	0.0126448894	0.14636	0.10372	0.11321	0.11484	0.10218	0.10852
58	93	0.0101159115	0.15811	0.10594	0.1132	0.10677	0.11958	0.11029
58	94	0.0084299262	0.20494	0.10968	0.10832	0.11519	0.11702	0.10841
58	95	0.0101159115	0.15255	0.11029	0.10764	0.10992	0.11165	0.10717
58	96	0.0126448894	0.18232	0.10653	0.10294	0.10571	0.111	0.10903
58	97	0.009483667	0.12286	0.10744	0.11171	0.11021	0.11861	0.10892
58	98	0.0084299262	0.22017	0.11464	0.11049	0.10545	0.11318	0.11149
58	99	0.009483667	0.19956	0.1089	0.10903	0.10317	0.11318	0.10619
58	100	0	0.25875	0.11624	0.11136	0.11915	0.1166	0.12284
59	1	0.01034245	0.17556	0.11442	0.1103	0.1216	0.11234	0.10288
59	2	0.0137899333	0.17095	0.10889	0.10192	0.1042	0.11377	0.09945
59	3	0.00827396	0.14142	0.10156	0.11053	0.11005	0.12065	0.11628
59	4	0.0068949667	0.16467	0.11747	0.10744	0.10693	0.11121	0.12023
59	5	0.0137899333	0.20813	0.11325	0.11998	0.10502	0.11713	0.12008
59	6	0.01034245	0.22795	0.10794	0.12024	0.12129	0.11132	0.11889
59	7	0.0055159733	0.15204	0.12124	0.11137	0.10285	0.11111	0.10509
59	8	0.0137899333	0.15079	0.11044	0.10251	0.10955	0.10468	0.10889
59	9	0	0.25965	0.11682	0.11974	0.11864	0.12189	0.11066
59	10	0.0137899333	0.1929	0.10443	0.10862	0.10647	0.11948	0.11326
59	11	0.0137899333	0.22102	0.1076	0.11786	0.10921	0.10263	0.1095
59	12	0.0137899333	0.17278	0.11324	0.10798	0.10863	0.11536	0.10985
59	13	0.0110319467	0.17053	0.10526	0.11598	0.10596	0.10602	0.10942
59	14	0.00413698	0.11555	0.12239	0.11062	0.11623	0.1002	0.11139
59	15	0.0068949667	0.15373	0.10554	0.10879	0.1135	0.10768	0.10592
59	16	0.0137899333	0.14394	0.11473	0.11011	0.10819	0.11009	0.1032
59	17	0.0068949667	0.23376	0.12301	0.1077	0.11176	0.11925	0.11684
59	18	0.0137899333	0.15627	0.10539	0.11806	0.10155	0.10294	0.10488
59	19	0.01034245	0.17523	0.11651	0.10226	0.1092	0.10895	0.11108
59	20	0.0137899333	0.1757	0.10289	0.10772	0.10962	0.10465	0.11656
59	21	0.0110319467	0.15799	0.10753	0.10878	0.10459	0.11173	0.10471
59	22	0.01034245	0.15057	0.10718	0.1104	0.11182	0.1065	0.11335
59	23	0.01034245	0.20599	0.11721	0.10964	0.11002	0.10952	0.11256
59	24	0.0137899333	0.12525	0.10671	0.11071	0.10268	0.11707	0.11261
59	25	0.0068949667	0.20319	0.11668	0.11548	0.10757	0.10982	0.11178
59	26	0.0137899333	0.12274	0.10686	0.11421	0.13034	0.11856	0.10935
59	27	0.0091932889	0.14981	0.10672	0.11479	0.11592	0.11254	0.1072
59	28	0.0091932889	0.22255	0.10782	0.1166	0.10726	0.11254	0.11423
59	29	0.0137899333	0.13934	0.11362	0.10726	0.11643	0.1093	0.1148
59	30	0.0110319467	0.18699	0.11225	0.10537	0.1066	0.1055	0.10683
59	31	0.0137899333	0.20763	0.11182	0.11295	0.11399	0.1104	0.1099
59	32	0.0137899333	0.1225	0.10789	0.10917	0.10771	0.11667	0.10985
59	33	0.0137899333	0.12503	0.10662	0.11293	0.10314	0.10984	0.11042
59	34	0.0068949667	0.18927	0.11078	0.12337	0.11741	0.11277	0.11014
59	35	0.0137899333	0.22107	0.1161	0.10809	0.11235	0.11536	0.11521
59	36	0.01034245	0.18482	0.10952	0.1105	0.10381	0.10414	0.11848
59	37	0.0137899333	0.1225	0.10789	0.10917	0.10771	0.11667	0.10985
59	38	0.0034474833	0.20214	0.11031	0.11076	0.11149	0.11638	0.11113
59	39	0.01034245	0.2164	0.12383	0.11166	0.11334	0.11409	0.10558
59	40	0	0.26162	0.11526	0.11893	0.11927	0.11241	0.11657
59	41	0.0137899333	0.16599	0.10694	0.10732	0.11002	0.11833	0.10403
59	42	0.0110319467	0.16666	0.10709	0.10971	0.1083	0.10764	0.1037
59	43	0.0137899333	0.23958	0.10928	0.10922	0.10749	0.12264	0.11381
59	44	0.01034245	0.15306	0.10672	0.10614	0.10285	0.11138	0.11323
59	45	0.01034245	0.17786	0.1104	0.11988	0.11025	0.10762	0.10948
59	46	0	0.20344	0.11827	0.1132	0.11124	0.11282	0.11487
59	47	0	0.25687	0.11138	0.11533	0.11628	0.11133	0.11863
59	48	0.0110319467	0.25407	0.12246	0.1132	0.11688	0.10811	0.1138
59	49	0.00413698	0.26538	0.11084	0.11531	0.10929	0.1194	0.11627
59	50	0.0137899333	0.20071	0.11047	0.1095	0.11353	0.10961	0.10379
59	51	0.0137899333	0.21916	0.10826	0.10836	0.10607	0.1155	0.12491
59	52	0.0137899333	0.14418	0.10193	0.10935	0.11456	0.11032	0.11484
59	53	0.0137899333	0.21227	0.11147	0.11007	0.10995	0.1071	0.10444
59	54	0.0137899333	0.14998	0.10635	0.10639	0.11407	0.10273	0.10921
59	55	0.0068949667	0.20184	0.11052	0.11231	0.11891	0.11051	0.109
59	56	0.0091932889	0.19101	0.11518	0.10856	0.1198	0.11241	0.10649
59	57	0.0137899333	0.13908	0.09932	0.11255	0.10492	0.10716	0.10374
59	58	0.0137899333	0.15079	0.11044	0.10251	0.10955	0.10468	0.10889
59	59	0.0045966444	0.25006	0.11759	0.11286	0.11531	0.10871	0.11139
59	60	0.0137899333	0.18891	0.10881	0.10727	0.1145	0.11403	0.1077
59	61	0.0091932889	0.1005	0.10788	0.12022	0.11008	0.11102	0.12052
59	62	0.0137899333	0.19496	0.11547	0.11431	0.11293	0.10855	0.10771
59	63	0.0091932889	0.12319	0.11648	0.10678	0.11037	0.10866	0.11
59	64	0.0068949667	0.20919	0.11447	0.11154	0.11607	0.1184	0.11009
59	65	0.0137899333	0.19984	0.10882	0.11206	0.11022	0.11994	0.11013
59	66	0.0137899333	0.17012	0.10485	0.10741	0.11338	0.10537	0.10853
59	67	0.0091932889	0.23022	0.11161	0.12054	0.11379	0.10883	0.1095
59	68	0	0.277	0.12032	0.11132	0.11322	0.12348	0.11294
59	69	0.0091932889	0.21001	0.11211	0.10424	0.10193	0.11994	0.11444
59	70	0.01034245	0.18248	0.10637	0.1118	0.10419	0.12044	0.10276
59	71	0.0137899333	0.13934	0.11362	0.10726	0.11643	0.1093	0.1148
59	72	0.0137899333	0.19382	0.10905	0.10431	0.10689	0.11503	0.1152
59	73	0.0110319467	0.17873	0.11649	0.10826	0.10794	0.11035	0.11237
59	74	0.0091932889	0.22017	0.11464	0.11049	0.10545	0.11318	0.11149
59	75	0.0137899333	0.14686	0.1119	0.11328	0.10568	0.09796	0.10181
59	76	0.0091932889	0.14007	0.10827	0.11744	0.11346	0.11351	0.10961
59	77	0.01034245	0.18729	0.1123	0.10385	0.11534	0.10615	0.10992
59	78	0.0091932889	0.16682	0.1078	0.10867	0.09772	0.11155	0.11257
59	79	0.0137899333	0.10671	0.12516	0.11569	0.12748	0.13021	0.10809
59	80	0	0.23308	0.11141	0.11218	0.11668	0.11503	0.11095
59	81	0.0137899333	0.15433	0.11556	0.10831	0.10725	0.10664	0.11328
59	82	0.0110319467	0.17175	0.11075	0.10936	0.10706	0.10626	0.10614
59	83	0	0.27886	0.12165	0.11302	0.13002	0.12327	0.1268
59	84	0.0091932889	0.20984	0.11678	0.11156	0.10801	0.11599	0.11555
59	85	0.0137899333	0.15694	0.12346	0.10431	0.11483	0.11393	0.10878
59	86	0.0068949667	0.227	0.11239	0.11038	0.11307	0.12361	0.10537
59	87	0	0.23066	0.11365	0.11304	0.12264	0.11366	0.11232
59	88	0.01034245	0.17844	0.10301	0.10608	0.11083	0.11767	0.10432
59	89	0.01034245	0.18248	0.10637	0.1118	0.10419	0.12044	0.10276
59	90	0.01034245	0.15469	0.11225	0.10956	0.09857	0.11885	0.10861
59	91	0.0091932889	0.21567	0.11233	0.11821	0.1118	0.10587	0.10786
59	92	0.0137899333	0.14636	0.10372	0.11321	0.11484	0.10218	0.10852
59	93	0.0110319467	0.15811	0.10594	0.1132	0.10677	0.11958	0.11029
59	94	0.0091932889	0.20494	0.10968	0.10832	0.11519	0.11702	0.10841
59	95	0.0110319467	0.15255	0.11029	0.10764	0.10992	0.11165	0.10717
59	96	0.0110319467	0.18232	0.10653	0.10294	0.10571	0.111	0.10903
59	97	0.01034245	0.12286	0.10744	0.11171	0.11021	0.11861	0.10892
59	98	0.0091932889	0.22017	0.11464	0.11049	0.10545	0.11318	0.11149
59	99	0.01034245	0.19956	0.1089	0.10903	0.10317	0.11318	0.10619
59	100	0	0.25875	0.11624	0.11136	0.11915	0.1166	0.12284
60	1	0.00569368	0.17556	0.11442	0.1103	0.1216	0.11234	0.10288
60	2	0.0151831467	0.17095	0.10889	0.10192	0.1042	0.11377	0.09945
60	3	0.009109888	0.14142	0.10156	0.11053	0.11005	0.12065	0.11628
60	4	0.0075915734	0.14973	0.11555	0.11296	0.10998	0.11251	0.11795
60	5	0.0151831467	0.20813	0.11325	0.11998	0.10502	0.11713	0.12008
60	6	0.01138736	0.22795	0.10794	0.12024	0.12129	0.11132	0.11889
60	7	0.0060732587	0.15204	0.12124	0.11137	0.10285	0.11111	0.10509
60	8	0.0121465174	0.15079	0.11044	0.10251	0.10955	0.10468	0.10889
60	9	0	0.25965	0.11682	0.11974	0.11864	0.12189	0.11066
60	10	0.0151831467	0.1929	0.10443	0.10862	0.10647	0.11948	0.11326
60	11	0.0151831467	0.22102	0.1076	0.11786	0.10921	0.10263	0.1095
60	12	0.0151831467	0.17278	0.11324	0.10798	0.10863	0.11536	0.10985
60	13	0.0121465174	0.17053	0.10526	0.11598	0.10596	0.10602	0.10942
60	14	0.004554944	0.13564	0.11945	0.11797	0.10573	0.112	0.10903
60	15	0.0075915734	0.15373	0.10554	0.10879	0.1135	0.10768	0.10592
60	16	0.0151831467	0.14394	0.11473	0.11011	0.10819	0.11009	0.1032
60	17	0.0075915734	0.1531	0.105	0.09829	0.10987	0.1151	0.11299
60	18	0.0151831467	0.15627	0.10539	0.11806	0.10155	0.10294	0.10488
60	19	0.01138736	0.17523	0.11651	0.10226	0.1092	0.10895	0.11108
60	20	0.0151831467	0.1757	0.10289	0.10772	0.10962	0.10465	0.11656
60	21	0.0121465174	0.20283	0.11132	0.11657	0.10828	0.10915	0.11223
60	22	0.0075915734	0.15057	0.10718	0.1104	0.11182	0.1065	0.11335
60	23	0.01138736	0.20599	0.11721	0.10964	0.11002	0.10952	0.11256
60	24	0.0151831467	0.12525	0.10671	0.11071	0.10268	0.11707	0.11261
60	25	0.0075915734	0.20319	0.11668	0.11548	0.10757	0.10982	0.11178
60	26	0.0151831467	0.25232	0.12277	0.11668	0.10967	0.1198	0.11393
60	27	0.0101220978	0.14644	0.11592	0.10529	0.10846	0.11727	0.11287
60	28	0.0101220978	0.22255	0.10782	0.1166	0.10726	0.11254	0.11423
60	29	0.0151831467	0.15465	0.11406	0.1118	0.10492	0.11061	0.10889
60	30	0.0121465174	0.1832	0.10363	0.10828	0.10898	0.10973	0.10098
60	31	0.0075915734	0.20763	0.11182	0.11295	0.11399	0.1104	0.1099
60	32	0.0151831467	0.1225	0.10789	0.10917	0.10771	0.11667	0.10985
60	33	0.01138736	0.09728	0.109	0.11781	0.11749	0.12315	0.11037
60	34	0	0.18927	0.11078	0.12337	0.11741	0.11277	0.11014
60	35	0.0151831467	0.22107	0.1161	0.10809	0.11235	0.11536	0.11521
60	36	0.00854052	0.18482	0.10952	0.1105	0.10381	0.10414	0.11848
60	37	0.0151831467	0.1225	0.10789	0.10917	0.10771	0.11667	0.10985
60	38	0	0.20214	0.11031	0.11076	0.11149	0.11638	0.11113
60	39	0.01138736	0.2164	0.12383	0.11166	0.11334	0.11409	0.10558
60	40	0	0.26162	0.11526	0.11893	0.11927	0.11241	0.11657
60	41	0.0151831467	0.16599	0.10694	0.10732	0.11002	0.11833	0.10403
60	42	0.0121465174	0.18391	0.10634	0.10769	0.11647	0.11155	0.11005
60	43	0.0151831467	0.17836	0.12257	0.10404	0.11404	0.10944	0.10824
60	44	0.01138736	0.15306	0.10672	0.10614	0.10285	0.11138	0.11323
60	45	0.00569368	0.17599	0.10374	0.11876	0.11031	0.11112	0.10721
60	46	0	0.20344	0.11827	0.1132	0.11124	0.11282	0.11487
60	47	0	0.25687	0.11138	0.11533	0.11628	0.11133	0.11863
60	48	0.0121465174	0.16585	0.11565	0.11537	0.10207	0.1093	0.10653
60	49	0.004554944	0.26538	0.11084	0.11531	0.10929	0.1194	0.11627
60	50	0.01138736	0.20205	0.10453	0.10585	0.10875	0.10788	0.1053
60	51	0.0151831467	0.21916	0.10826	0.10836	0.10607	0.1155	0.12491
60	52	0.0101220978	0.14418	0.10193	0.10935	0.11456	0.11032	0.11484
60	53	0.0151831467	0.21227	0.11147	0.11007	0.10995	0.1071	0.10444
60	54	0.0151831467	0.14998	0.10635	0.10639	0.11407	0.10273	0.10921
60	55	0.0037957867	0.20184	0.11052	0.11231	0.11891	0.11051	0.109
60	56	0.0101220978	0.19101	0.11518	0.10856	0.1198	0.11241	0.10649
60	57	0.0151831467	0.1742	0.10693	0.1068	0.10762	0.10976	0.11252
60	58	0.0121465174	0.15079	0.11044	0.10251	0.10955	0.10468	0.10889
60	59	0.0050610489	0.25006	0.11759	0.11286	0.11531	0.10871	0.11139
60	60	0.0151831467	0.17693	0.11604	0.10375	0.10861	0.10802	0.11303
60	61	0.0101220978	0.1005	0.10788	0.12022	0.11008	0.11102	0.12052
60	62	0.0151831467	0.2061	0.11242	0.11208	0.10471	0.10816	0.11964
60	63	0.0075915734	0.12319	0.11648	0.10678	0.11037	0.10866	0.11
60	64	0.0075915734	0.23338	0.10649	0.11187	0.11002	0.11279	0.11551
60	65	0.0050610489	0.19984	0.10882	0.11206	0.11022	0.11994	0.11013
60	66	0.0151831467	0.17012	0.10485	0.10741	0.11338	0.10537	0.10853
60	67	0.0101220978	0.17031	0.11167	0.11671	0.10458	0.10611	0.10716
60	68	0	0.277	0.12032	0.11132	0.11322	0.12348	0.11294
60	69	0.0101220978	0.21001	0.11211	0.10424	0.10193	0.11994	0.11444
60	70	0.01138736	0.14515	0.10629	0.1006	0.10091	0.11057	0.1089
60	71	0.0151831467	0.13096	0.11793	0.12325	0.10802	0.10917	0.11263
60	72	0.0151831467	0.19382	0.10905	0.10431	0.10689	0.11503	0.1152
60	73	0.0080976782	0.17873	0.11649	0.10826	0.10794	0.11035	0.11237
60	74	0.0050610489	0.22017	0.11464	0.11049	0.10545	0.11318	0.11149
60	75	0.0151831467	0.14686	0.1119	0.11328	0.10568	0.09796	0.10181
60	76	0.0101220978	0.15709	0.11415	0.10938	0.11736	0.10396	0.1145
60	77	0.01138736	0.18729	0.1123	0.10385	0.11534	0.10615	0.10992
60	78	0.0101220978	0.16682	0.1078	0.10867	0.09772	0.11155	0.11257
60	79	0.0151831467	0.10671	0.12516	0.11569	0.12748	0.13021	0.10809
60	80	0	0.23308	0.11141	0.11218	0.11668	0.11503	0.11095
60	81	0.0151831467	0.15433	0.11556	0.10831	0.10725	0.10664	0.11328
60	82	0.0121465174	0.17175	0.11075	0.10936	0.10706	0.10626	0.10614
60	83	0	0.27886	0.12165	0.11302	0.13002	0.12327	0.1268
60	84	0.0101220978	0.19228	0.10958	0.10912	0.1017	0.10309	0.12793
60	85	0.0151831467	0.15694	0.12346	0.10431	0.11483	0.11393	0.10878
60	86	0.0037957867	0.227	0.11239	0.11038	0.11307	0.12361	0.10537
60	87	0	0.23066	0.11365	0.11304	0.12264	0.11366	0.11232
60	88	0.01138736	0.22356	0.1217	0.10498	0.11944	0.11326	0.10801
60	89	0.01138736	0.18248	0.10637	0.1118	0.10419	0.12044	0.10276
60	90	0.01138736	0.15469	0.11225	0.10956	0.09857	0.11885	0.10861
60	91	0.0101220978	0.12883	0.10782	0.10171	0.12043	0.10923	0.11623
60	92	0.0151831467	0.14636	0.10372	0.11321	0.11484	0.10218	0.10852
60	93	0.0080976782	0.15811	0.10594	0.1132	0.10677	0.11958	0.11029
60	94	0.0101220978	0.20494	0.10968	0.10832	0.11519	0.11702	0.10841
60	95	0.009109888	0.15255	0.11029	0.10764	0.10992	0.11165	0.10717
60	96	0.0121465174	0.18232	0.10653	0.10294	0.10571	0.111	0.10903
60	97	0.0075915734	0.18544	0.10592	0.10818	0.10966	0.11004	0.10105
60	98	0.0050610489	0.22017	0.11464	0.11049	0.10545	0.11318	0.11149
60	99	0.01138736	0.18963	0.11195	0.10209	0.10991	0.11095	0.11378
60	100	0	0.25875	0.11624	0.11136	0.11915	0.1166	0.12284
61	1	0.0062374385	0.18898	0.11804	0.10473	0.11645	0.11597	0.10784
61	2	0.0166331693	0.17095	0.10889	0.10192	0.1042	0.11377	0.09945
61	3	0.0049899508	0.14142	0.10156	0.11053	0.11005	0.12065	0.11628
61	4	0	0.14973	0.11555	0.11296	0.10998	0.11251	0.11795
61	5	0.0166331693	0.20813	0.11325	0.11998	0.10502	0.11713	0.12008
61	6	0.012474877	0.20587	0.11512	0.10769	0.12041	0.10843	0.10518
61	7	0.0066532677	0.17616	0.11173	0.10559	0.11256	0.10942	0.10483
61	8	0.0133065354	0.15079	0.11044	0.10251	0.10955	0.10468	0.10889
61	9	0	0.25965	0.11682	0.11974	0.11864	0.12189	0.11066
61	10	0.0166331693	0.1929	0.10443	0.10862	0.10647	0.11948	0.11326
61	11	0.0166331693	0.22102	0.1076	0.11786	0.10921	0.10263	0.1095
61	12	0.0110887795	0.20387	0.10594	0.10441	0.11423	0.11288	0.12047
61	13	0.0133065354	0.17053	0.10526	0.11598	0.10596	0.10602	0.10942
61	14	0.0049899508	0.12359	0.10494	0.10488	0.1208	0.11337	0.11173
61	15	0.0083165847	0.15373	0.10554	0.10879	0.1135	0.10768	0.10592
61	16	0.0083165847	0.14394	0.11473	0.11011	0.10819	0.11009	0.1032
61	17	0.0055443898	0.1531	0.105	0.09829	0.10987	0.1151	0.11299
61	18	0.0166331693	0.15627	0.10539	0.11806	0.10155	0.10294	0.10488
61	19	0.012474877	0.17523	0.11651	0.10226	0.1092	0.10895	0.11108
61	20	0.0166331693	0.1757	0.10289	0.10772	0.10962	0.10465	0.11656
61	21	0.0133065354	0.20283	0.11132	0.11657	0.10828	0.10915	0.11223
61	22	0.0083165847	0.15057	0.10718	0.1104	0.11182	0.1065	0.11335
61	23	0.0083165847	0.20599	0.11721	0.10964	0.11002	0.10952	0.11256
61	24	0.0166331693	0.20374	0.10586	0.11485	0.10974	0.11018	0.11527
61	25	0.0083165847	0.20319	0.11668	0.11548	0.10757	0.10982	0.11178
61	26	0.0166331693	0.25232	0.12277	0.11668	0.10967	0.1198	0.11393
61	27	0.0110887795	0.14644	0.11592	0.10529	0.10846	0.11727	0.11287
61	28	0.0110887795	0.23182	0.10627	0.10413	0.11166	0.1313	0.11024
61	29	0.0166331693	0.15465	0.11406	0.1118	0.10492	0.11061	0.10889
61	30	0.0133065354	0.1832	0.10363	0.10828	0.10898	0.10973	0.10098
61	31	0	0.20763	0.11182	0.11295	0.11399	0.1104	0.1099
61	32	0.012474877	0.1225	0.10789	0.10917	0.10771	0.11667	0.10985
61	33	0.012474877	0.09728	0.109	0.11781	0.11749	0.12315	0.11037
61	34	0	0.18927	0.11078	0.12337	0.11741	0.11277	0.11014
61	35	0.0166331693	0.22107	0.1161	0.10809	0.11235	0.11536	0.11521
61	36	0.0093561577	0.18482	0.10952	0.1105	0.10381	0.10414	0.11848
61	37	0.012474877	0.12731	0.10861	0.11209	0.10683	0.12483	0.10668
61	38	0	0.20214	0.11031	0.11076	0.11149	0.11638	0.11113
61	39	0.012474877	0.2164	0.12383	0.11166	0.11334	0.11409	0.10558
61	40	0	0.26162	0.11526	0.11893	0.11927	0.11241	0.11657
61	41	0.012474877	0.16599	0.10694	0.10732	0.11002	0.11833	0.10403
61	42	0.0088710236	0.13688	0.1021	0.10489	0.11874	0.1103	0.10702
61	43	0.0166331693	0.17836	0.12257	0.10404	0.11404	0.10944	0.10824
61	44	0.012474877	0.21448	0.10956	0.11338	0.1167	0.10641	0.11505
61	45	0.0062374385	0.21939	0.12	0.11882	0.1075	0.11741	0.10325
61	46	0	0.20344	0.11827	0.1132	0.11124	0.11282	0.11487
61	47	0	0.25687	0.11138	0.11533	0.11628	0.11133	0.11863
61	48	0.0133065354	0.16585	0.11565	0.11537	0.10207	0.1093	0.10653
61	49	0.0049899508	0.26538	0.11084	0.11531	0.10929	0.1194	0.11627
61	50	0.012474877	0.20205	0.10453	0.10585	0.10875	0.10788	0.1053
61	51	0.0166331693	0.18677	0.10501	0.10621	0.10618	0.10654	0.10966
61	52	0.0110887795	0.14418	0.10193	0.10935	0.11456	0.11032	0.11484
61	53	0.0083165847	0.21227	0.11147	0.11007	0.10995	0.1071	0.10444
61	54	0.0166331693	0.14998	0.10635	0.10639	0.11407	0.10273	0.10921
61	55	0.0041582923	0.23371	0.11267	0.11572	0.11144	0.10811	0.11389
61	56	0.0110887795	0.19101	0.11518	0.10856	0.1198	0.11241	0.10649
61	57	0.0166331693	0.11417	0.1294	0.11248	0.10602	0.11382	0.10885
61	58	0.0133065354	0.15079	0.11044	0.10251	0.10955	0.10468	0.10889
61	59	0.0055443898	0.25006	0.11759	0.11286	0.11531	0.10871	0.11139
61	60	0.0166331693	0.17693	0.11604	0.10375	0.10861	0.10802	0.11303
61	61	0.0055443898	0.14775	0.1188	0.10281	0.10607	0.1039	0.10459
61	62	0.0166331693	0.2061	0.11242	0.11208	0.10471	0.10816	0.11964
61	63	0.0055443898	0.12319	0.11648	0.10678	0.11037	0.10866	0.11
61	64	0.0041582923	0.20346	0.10432	0.11363	0.10632	0.11045	0.11443
